TranscriptID	Count
unassigned_transcript_498	10
unassigned_transcript_499	10
unassigned_transcript_500	0
unassigned_transcript_501	0
unassigned_transcript_502	3
unassigned_transcript_503	0
unassigned_transcript_504	0
unassigned_transcript_505	0
unassigned_transcript_507	0
unassigned_transcript_509	0
unassigned_transcript_510	0
unassigned_transcript_512	0
unassigned_transcript_513	0
unassigned_transcript_514	0
unassigned_transcript_515	0
unassigned_transcript_516	0
unassigned_transcript_517	0
unassigned_transcript_518	0
unassigned_transcript_519	0
unassigned_transcript_520	2
unassigned_transcript_521	10
unassigned_transcript_522	8
unassigned_transcript_523	3
unassigned_transcript_524	1
unassigned_transcript_525	0
unassigned_transcript_526	0
unassigned_transcript_527	3
unassigned_transcript_528	9
unassigned_transcript_529	13
unassigned_transcript_530	4
unassigned_transcript_531	72
unassigned_transcript_532	13
unassigned_transcript_533	29
unassigned_transcript_534	10
unassigned_transcript_535	6
unassigned_transcript_536	10
unassigned_transcript_537	0
unassigned_transcript_538	0
unassigned_transcript_539	0
unassigned_transcript_540	4
unassigned_transcript_541	5
unassigned_transcript_542	6
unassigned_transcript_543	6
unassigned_transcript_544	85
unassigned_transcript_545	0
unassigned_transcript_546	0
unassigned_transcript_547	0
unassigned_transcript_548	3
unassigned_transcript_549	0
unassigned_transcript_550	2
unassigned_transcript_551	0
unassigned_transcript_552	0
unassigned_transcript_553	2
unassigned_transcript_554	4
unassigned_transcript_555	0
unassigned_transcript_556	2
unassigned_transcript_557	0
unassigned_transcript_558	0
unassigned_transcript_559	0
unassigned_transcript_560	20
unassigned_transcript_561	15
unassigned_transcript_562	0
unassigned_transcript_563	0
unassigned_transcript_564	0
unassigned_transcript_565	28
unassigned_transcript_566	0
unassigned_transcript_567	9
unassigned_transcript_568	1
unassigned_transcript_569	0
unassigned_transcript_570	14
unassigned_transcript_571	22
unassigned_transcript_572	4
unassigned_transcript_573	16
unassigned_transcript_574	67
unassigned_transcript_575	0
unassigned_transcript_576	176
unassigned_transcript_577	12
unassigned_transcript_578	1
unassigned_transcript_579	15
unassigned_transcript_580	18
unassigned_transcript_581	15
unassigned_transcript_582	0
unassigned_transcript_583	34
unassigned_transcript_584	0
unassigned_transcript_585	0
unassigned_transcript_586	0
unassigned_transcript_587	6
unassigned_transcript_588	0
unassigned_transcript_589	7
unassigned_transcript_590	0
unassigned_transcript_591	0
unassigned_transcript_592	8
unassigned_transcript_593	9
unassigned_transcript_594	0
unassigned_transcript_595	4
unassigned_transcript_596	0
unassigned_transcript_597	0
unassigned_transcript_598	5
unassigned_transcript_599	14
unassigned_transcript_600	2
unassigned_transcript_601	0
unassigned_transcript_602	0
unassigned_transcript_603	142
unassigned_transcript_604	2
unassigned_transcript_605	4
unassigned_transcript_606	0
unassigned_transcript_607	9
unassigned_transcript_608	1
unassigned_transcript_609	0
unassigned_transcript_612	1
unassigned_transcript_613	0
unassigned_transcript_614	0
unassigned_transcript_615	0
unassigned_transcript_616	0
unassigned_transcript_617	6
unassigned_transcript_618	6
unassigned_transcript_619	18
unassigned_transcript_620	6
unassigned_transcript_621	2
unassigned_transcript_622	2
unassigned_transcript_623	11
unassigned_transcript_624	71
unassigned_transcript_625	3
unassigned_transcript_626	9
unassigned_transcript_627	12
unassigned_transcript_628	1
unassigned_transcript_629	2
unassigned_transcript_630	3
unassigned_transcript_631	0
unassigned_transcript_632	10
unassigned_transcript_633	8
unassigned_transcript_634	1
unassigned_transcript_635	0
unassigned_transcript_636	2
unassigned_transcript_637	0
unassigned_transcript_638	6
unassigned_transcript_639	17
unassigned_transcript_640	213
unassigned_transcript_641	9
unassigned_transcript_642	199
unassigned_transcript_643	5
unassigned_transcript_644	0
unassigned_transcript_649	0
unassigned_transcript_650	5
unassigned_transcript_651	0
unassigned_transcript_652	0
unassigned_transcript_653	0
unassigned_transcript_654	1
unassigned_transcript_656	1
unassigned_transcript_657	2
unassigned_transcript_659	12
unassigned_transcript_661	0
unassigned_transcript_662	0
unassigned_transcript_664	0
unassigned_transcript_665	0
unassigned_transcript_666	0
unassigned_transcript_667	0
unassigned_transcript_668	5
unassigned_transcript_669	0
unassigned_transcript_670	2
unassigned_transcript_671	2
unassigned_transcript_672	12
unassigned_transcript_673	2
unassigned_transcript_674	0
unassigned_transcript_675	0
unassigned_transcript_676	0
unassigned_transcript_677	0
unassigned_transcript_678	15
unassigned_transcript_679	0
unassigned_transcript_680	0
unassigned_transcript_681	0
unassigned_transcript_682	0
unassigned_transcript_683	0
unassigned_transcript_684	0
unassigned_transcript_685	0
unassigned_transcript_686	0
unassigned_transcript_687	3
unassigned_transcript_688	0
unassigned_transcript_689	0
unassigned_transcript_690	2
unassigned_transcript_691	0
unassigned_transcript_692	1
unassigned_transcript_693	10
unassigned_transcript_694	0
unassigned_transcript_695	0
unassigned_transcript_696	0
unassigned_transcript_697	0
unassigned_transcript_698	8
unassigned_transcript_699	14
unassigned_transcript_700	12
unassigned_transcript_701	59
unassigned_transcript_702	0
unassigned_transcript_703	0
unassigned_transcript_704	4
unassigned_transcript_705	1
unassigned_transcript_706	0
unassigned_transcript_707	0
unassigned_transcript_708	7
unassigned_transcript_709	2
unassigned_transcript_710	6
unassigned_transcript_711	16
unassigned_transcript_712	8
unassigned_transcript_713	2
unassigned_transcript_714	28
unassigned_transcript_715	0
unassigned_transcript_716	11
unassigned_transcript_717	2
unassigned_transcript_718	1
unassigned_transcript_719	0
unassigned_transcript_720	4
unassigned_transcript_721	5
unassigned_transcript_722	2
unassigned_transcript_723	16
unassigned_transcript_724	0
unassigned_transcript_725	2
unassigned_transcript_726	3
unassigned_transcript_727	2
unassigned_transcript_728	2
unassigned_transcript_729	2
unassigned_transcript_730	2
unassigned_transcript_731	6
unassigned_transcript_732	12
unassigned_transcript_733	0
unassigned_transcript_734	0
unassigned_transcript_735	39
unassigned_transcript_736	5
unassigned_transcript_737	1
unassigned_transcript_738	35
unassigned_transcript_739	10
unassigned_transcript_740	19
unassigned_transcript_741	17
unassigned_transcript_742	0
unassigned_transcript_743	17
unassigned_transcript_744	0
unassigned_transcript_745	2
unassigned_transcript_746	0
unassigned_transcript_747	8
unassigned_transcript_748	2
unassigned_transcript_749	17
unassigned_transcript_750	3
unassigned_transcript_751	6
unassigned_transcript_752	0
unassigned_transcript_753	23
unassigned_transcript_754	0
unassigned_transcript_755	0
unassigned_transcript_756	0
unassigned_transcript_757	0
unassigned_transcript_758	0
unassigned_transcript_759	0
unassigned_transcript_760	0
unassigned_transcript_761	0
unassigned_transcript_768	1
unassigned_transcript_769	10
unassigned_transcript_770	9
unassigned_transcript_771	0
unassigned_transcript_772	0
unassigned_transcript_773	12
unassigned_transcript_774	60
unassigned_transcript_782	44
unassigned_transcript_783	8
unassigned_transcript_784	18
unassigned_transcript_785	2
unassigned_transcript_786	4
unassigned_transcript_787	48
unassigned_transcript_788	0
unassigned_transcript_789	5
unassigned_transcript_790	7
unassigned_transcript_792	8
unassigned_transcript_793	0
unassigned_transcript_794	0
unassigned_transcript_795	0
unassigned_transcript_796	0
unassigned_transcript_797	0
unassigned_transcript_798	0
unassigned_transcript_799	0
unassigned_transcript_800	0
unassigned_transcript_801	0
unassigned_transcript_802	0
unassigned_transcript_803	0
unassigned_transcript_804	4
unassigned_transcript_805	7
unassigned_transcript_806	0
unassigned_transcript_807	0
unassigned_transcript_809	7
unassigned_transcript_810	0
unassigned_transcript_811	0
unassigned_transcript_812	0
unassigned_transcript_813	0
unassigned_transcript_814	0
unassigned_transcript_815	3
unassigned_transcript_816	4
unassigned_transcript_817	16
unassigned_transcript_818	4
unassigned_transcript_819	0
unassigned_transcript_820	5
unassigned_transcript_821	0
unassigned_transcript_822	2
unassigned_transcript_823	0
unassigned_transcript_824	0
unassigned_transcript_825	0
unassigned_transcript_826	0
unassigned_transcript_827	7
unassigned_transcript_828	0
unassigned_transcript_829	0
unassigned_transcript_830	1
unassigned_transcript_831	0
unassigned_transcript_832	2
unassigned_transcript_833	8
unassigned_transcript_834	0
unassigned_transcript_835	3
unassigned_transcript_836	2
unassigned_transcript_837	0
unassigned_transcript_838	6
unassigned_transcript_839	2
unassigned_transcript_840	9
unassigned_transcript_841	21
unassigned_transcript_842	0
unassigned_transcript_843	5
unassigned_transcript_844	0
unassigned_transcript_845	1
unassigned_transcript_846	4
unassigned_transcript_847	20
unassigned_transcript_848	27
unassigned_transcript_849	2
unassigned_transcript_850	3
unassigned_transcript_851	0
unassigned_transcript_852	0
unassigned_transcript_853	7
unassigned_transcript_854	0
unassigned_transcript_855	0
unassigned_transcript_856	2
unassigned_transcript_857	0
unassigned_transcript_858	1
unassigned_transcript_859	10
unassigned_transcript_860	0
unassigned_transcript_861	0
unassigned_transcript_862	0
unassigned_transcript_863	0
unassigned_transcript_864	2
unassigned_transcript_865	6
unassigned_transcript_869	25
unassigned_transcript_870	0
unassigned_transcript_871	7
unassigned_transcript_872	0
unassigned_transcript_873	2
unassigned_transcript_874	10
unassigned_transcript_875	48
unassigned_transcript_876	5
unassigned_transcript_877	0
unassigned_transcript_878	4
unassigned_transcript_879	9
unassigned_transcript_880	2
unassigned_transcript_881	0
unassigned_transcript_882	0
unassigned_transcript_883	0
unassigned_transcript_884	9
unassigned_transcript_885	0
unassigned_transcript_886	0
unassigned_transcript_887	0
unassigned_transcript_888	29
unassigned_transcript_889	18
unassigned_transcript_890	2
unassigned_transcript_891	4
unassigned_transcript_892	0
unassigned_transcript_893	0
unassigned_transcript_894	0
unassigned_transcript_895	0
unassigned_transcript_896	10
unassigned_transcript_897	2
unassigned_transcript_898	55
unassigned_transcript_899	0
unassigned_transcript_900	199
unassigned_transcript_901	429
unassigned_transcript_902	2
unassigned_transcript_903	6
unassigned_transcript_904	6
unassigned_transcript_905	0
unassigned_transcript_906	1
unassigned_transcript_907	0
unassigned_transcript_908	0
unassigned_transcript_909	0
unassigned_transcript_910	0
unassigned_transcript_911	1
unassigned_transcript_914	4
unassigned_transcript_915	15
unassigned_transcript_916	1
unassigned_transcript_917	0
unassigned_transcript_918	3
unassigned_transcript_919	13
unassigned_transcript_920	1
unassigned_transcript_921	10
unassigned_transcript_922	1
unassigned_transcript_923	2
unassigned_transcript_924	0
unassigned_transcript_925	0
unassigned_transcript_926	18
unassigned_transcript_927	59
unassigned_transcript_928	0
unassigned_transcript_929	2
unassigned_transcript_930	5
unassigned_transcript_931	1
unassigned_transcript_932	0
unassigned_transcript_933	37
unassigned_transcript_934	3573
unassigned_transcript_935	180
unassigned_transcript_936	0
unassigned_transcript_937	0
unassigned_transcript_938	0
unassigned_transcript_939	0
unassigned_transcript_940	8
unassigned_transcript_941	0
unassigned_transcript_942	1
unassigned_transcript_943	0
unassigned_transcript_944	0
unassigned_transcript_945	7
unassigned_transcript_946	0
unassigned_transcript_947	2
unassigned_transcript_948	0
unassigned_transcript_949	2
unassigned_transcript_950	2
unassigned_transcript_951	0
unassigned_transcript_952	0
unassigned_transcript_953	0
unassigned_transcript_954	0
unassigned_transcript_955	0
unassigned_transcript_956	0
unassigned_transcript_957	0
unassigned_transcript_958	2
unassigned_transcript_959	2
unassigned_transcript_960	0
unassigned_transcript_961	6
unassigned_transcript_962	0
unassigned_transcript_963	11
unassigned_transcript_964	10
unassigned_transcript_965	1
unassigned_transcript_966	8
unassigned_transcript_967	2418
unassigned_transcript_968	17
unassigned_transcript_969	0
unassigned_transcript_970	0
unassigned_transcript_971	0
unassigned_transcript_972	0
unassigned_transcript_973	0
unassigned_transcript_974	0
unassigned_transcript_975	8
unassigned_transcript_976	0
unassigned_transcript_977	1
unassigned_transcript_978	20
unassigned_transcript_979	10
unassigned_transcript_980	0
unassigned_transcript_981	0
unassigned_transcript_982	0
unassigned_transcript_983	0
unassigned_transcript_987	0
unassigned_transcript_988	0
unassigned_transcript_989	4
unassigned_transcript_990	0
unassigned_transcript_991	0
unassigned_transcript_993	0
unassigned_transcript_994	1
unassigned_transcript_995	0
unassigned_transcript_996	2
unassigned_transcript_997	0
unassigned_transcript_998	0
unassigned_transcript_999	0
unassigned_transcript_1000	0
unassigned_transcript_1001	2
unassigned_transcript_1002	4
unassigned_transcript_1003	6
unassigned_transcript_1004	3
unassigned_transcript_1005	22
unassigned_transcript_1006	16
unassigned_transcript_1007	14
unassigned_transcript_1008	6
unassigned_transcript_1009	4
unassigned_transcript_1010	61
unassigned_transcript_1011	17
unassigned_transcript_1012	32
unassigned_transcript_1013	0
unassigned_transcript_1014	0
unassigned_transcript_1015	0
unassigned_transcript_1016	0
unassigned_transcript_1017	2
unassigned_transcript_1018	0
unassigned_transcript_1019	0
unassigned_transcript_1020	0
unassigned_transcript_1021	2
unassigned_transcript_1022	0
unassigned_transcript_1023	0
unassigned_transcript_1024	0
unassigned_transcript_1025	2
unassigned_transcript_1026	0
unassigned_transcript_1027	0
unassigned_transcript_1028	0
unassigned_transcript_1029	0
unassigned_transcript_1030	0
unassigned_transcript_1031	0
unassigned_transcript_1032	0
unassigned_transcript_1033	4
unassigned_transcript_1034	7
unassigned_transcript_1035	3
unassigned_transcript_1036	0
unassigned_transcript_1037	4
unassigned_transcript_1038	0
unassigned_transcript_1039	0
unassigned_transcript_1040	1
unassigned_transcript_1041	2
unassigned_transcript_1042	0
unassigned_transcript_1043	0
unassigned_transcript_1044	0
unassigned_transcript_1045	0
unassigned_transcript_1046	9
unassigned_transcript_1047	0
unassigned_transcript_1048	0
unassigned_transcript_1049	0
unassigned_transcript_1050	0
unassigned_transcript_1051	0
unassigned_transcript_1052	0
unassigned_transcript_1053	0
unassigned_transcript_1054	3
unassigned_transcript_1055	0
unassigned_transcript_1056	8
unassigned_transcript_1057	0
unassigned_transcript_1058	6
unassigned_transcript_1059	2
unassigned_transcript_1060	4
unassigned_transcript_1061	0
unassigned_transcript_1062	4
unassigned_transcript_1063	0
unassigned_transcript_1064	7
unassigned_transcript_1065	0
unassigned_transcript_1066	0
unassigned_transcript_1067	1
unassigned_transcript_1068	2
unassigned_transcript_1069	4
unassigned_transcript_1070	0
unassigned_transcript_1071	12
unassigned_transcript_1072	3
unassigned_transcript_1073	0
unassigned_transcript_1074	1
unassigned_transcript_1075	4
unassigned_transcript_1076	16
unassigned_transcript_1077	38
unassigned_transcript_1078	22
unassigned_transcript_1079	39
unassigned_transcript_1080	0
unassigned_transcript_1081	0
unassigned_transcript_1082	2
unassigned_transcript_1083	0
unassigned_transcript_1084	0
unassigned_transcript_1085	0
unassigned_transcript_1086	0
unassigned_transcript_1087	0
unassigned_transcript_1088	8
unassigned_transcript_1089	0
unassigned_transcript_1090	1
unassigned_transcript_1091	0
unassigned_transcript_1092	0
unassigned_transcript_1093	0
unassigned_transcript_1094	0
unassigned_transcript_1095	3
unassigned_transcript_1096	13
unassigned_transcript_1097	4
unassigned_transcript_1098	1
unassigned_transcript_1099	16
unassigned_transcript_1100	27
unassigned_transcript_1101	24
unassigned_transcript_1102	75
unassigned_transcript_1103	0
unassigned_transcript_1104	23
unassigned_transcript_1105	0
unassigned_transcript_1106	0
unassigned_transcript_1107	0
