TranscriptID	Count
unassigned_transcript_184	0
unassigned_transcript_185	0
unassigned_transcript_186	0
unassigned_transcript_187	0
unassigned_transcript_188	0
unassigned_transcript_189	0
unassigned_transcript_190	0
unassigned_transcript_191	0
unassigned_transcript_192	0
unassigned_transcript_193	0
unassigned_transcript_194	0
unassigned_transcript_195	2
unassigned_transcript_196	0
unassigned_transcript_197	0
unassigned_transcript_198	0
unassigned_transcript_199	0
unassigned_transcript_200	0
unassigned_transcript_201	0
unassigned_transcript_202	3
unassigned_transcript_203	0
unassigned_transcript_204	0
unassigned_transcript_205	0
unassigned_transcript_206	0
unassigned_transcript_207	0
unassigned_transcript_208	0
unassigned_transcript_209	0
unassigned_transcript_210	0
unassigned_transcript_211	2
unassigned_transcript_212	0
unassigned_transcript_213	0
unassigned_transcript_214	0
unassigned_transcript_215	0
unassigned_transcript_216	0
unassigned_transcript_217	0
unassigned_transcript_218	3
unassigned_transcript_219	0
unassigned_transcript_220	0
unassigned_transcript_221	0
unassigned_transcript_222	4
unassigned_transcript_223	0
unassigned_transcript_224	0
unassigned_transcript_225	0
unassigned_transcript_226	0
unassigned_transcript_227	2
unassigned_transcript_228	0
unassigned_transcript_229	8
unassigned_transcript_230	0
unassigned_transcript_231	0
unassigned_transcript_232	1
unassigned_transcript_233	0
unassigned_transcript_234	0
unassigned_transcript_235	0
unassigned_transcript_236	0
unassigned_transcript_237	0
unassigned_transcript_238	0
unassigned_transcript_239	0
unassigned_transcript_240	2
unassigned_transcript_241	0
unassigned_transcript_242	0
unassigned_transcript_243	0
unassigned_transcript_244	1
unassigned_transcript_245	0
unassigned_transcript_246	0
unassigned_transcript_247	0
unassigned_transcript_248	0
unassigned_transcript_249	0
unassigned_transcript_250	0
unassigned_transcript_251	0
unassigned_transcript_252	0
unassigned_transcript_253	0
unassigned_transcript_254	0
unassigned_transcript_256	0
unassigned_transcript_257	0
unassigned_transcript_258	0
unassigned_transcript_259	0
unassigned_transcript_260	0
unassigned_transcript_261	0
unassigned_transcript_262	0
unassigned_transcript_263	0
unassigned_transcript_264	0
unassigned_transcript_265	0
unassigned_transcript_266	0
unassigned_transcript_267	0
unassigned_transcript_268	0
unassigned_transcript_269	0
unassigned_transcript_270	0
unassigned_transcript_271	0
unassigned_transcript_272	0
unassigned_transcript_273	0
unassigned_transcript_274	0
unassigned_transcript_275	0
unassigned_transcript_276	0
unassigned_transcript_277	0
unassigned_transcript_278	0
unassigned_transcript_279	0
unassigned_transcript_280	0
unassigned_transcript_281	0
unassigned_transcript_282	0
unassigned_transcript_283	17
unassigned_transcript_284	2
unassigned_transcript_285	0
unassigned_transcript_286	0
unassigned_transcript_287	35
unassigned_transcript_288	45
unassigned_transcript_289	0
unassigned_transcript_290	0
unassigned_transcript_291	0
unassigned_transcript_292	8
unassigned_transcript_293	0
unassigned_transcript_294	0
unassigned_transcript_295	0
unassigned_transcript_296	0
unassigned_transcript_297	1823
unassigned_transcript_298	1
unassigned_transcript_299	0
unassigned_transcript_300	2
unassigned_transcript_301	0
unassigned_transcript_302	0
unassigned_transcript_303	0
unassigned_transcript_304	0
unassigned_transcript_305	0
unassigned_transcript_306	1
unassigned_transcript_307	246
unassigned_transcript_308	0
unassigned_transcript_309	0
unassigned_transcript_310	0
unassigned_transcript_311	0
unassigned_transcript_312	3
unassigned_transcript_313	4
unassigned_transcript_314	0
unassigned_transcript_315	0
unassigned_transcript_316	1
unassigned_transcript_317	0
unassigned_transcript_318	0
unassigned_transcript_319	1
unassigned_transcript_320	0
unassigned_transcript_321	0
unassigned_transcript_322	0
unassigned_transcript_323	0
unassigned_transcript_324	0
unassigned_transcript_325	0
unassigned_transcript_326	0
unassigned_transcript_327	0
unassigned_transcript_328	2
unassigned_transcript_329	0
unassigned_transcript_330	0
unassigned_transcript_331	0
unassigned_transcript_332	0
unassigned_transcript_333	0
unassigned_transcript_334	0
unassigned_transcript_335	0
unassigned_transcript_336	0
unassigned_transcript_337	0
unassigned_transcript_338	0
unassigned_transcript_339	0
unassigned_transcript_340	0
unassigned_transcript_341	0
unassigned_transcript_342	0
unassigned_transcript_343	0
unassigned_transcript_344	0
unassigned_transcript_345	0
unassigned_transcript_346	0
unassigned_transcript_347	2
unassigned_transcript_348	0
unassigned_transcript_349	0
unassigned_transcript_350	0
unassigned_transcript_351	1870
unassigned_transcript_352	167
unassigned_transcript_353	0
unassigned_transcript_354	0
unassigned_transcript_355	0
unassigned_transcript_356	0
unassigned_transcript_357	0
unassigned_transcript_358	0
unassigned_transcript_359	0
unassigned_transcript_360	217
unassigned_transcript_361	165
unassigned_transcript_362	16
unassigned_transcript_363	363
unassigned_transcript_364	0
unassigned_transcript_365	0
unassigned_transcript_366	0
unassigned_transcript_367	0
unassigned_transcript_368	3
unassigned_transcript_369	0
unassigned_transcript_370	0
unassigned_transcript_371	8
unassigned_transcript_372	0
unassigned_transcript_373	0
unassigned_transcript_374	1
unassigned_transcript_375	0
unassigned_transcript_376	15
unassigned_transcript_377	0
unassigned_transcript_378	4
unassigned_transcript_379	0
unassigned_transcript_380	0
unassigned_transcript_381	2
unassigned_transcript_382	0
unassigned_transcript_383	0
unassigned_transcript_384	0
unassigned_transcript_385	2
unassigned_transcript_386	3
unassigned_transcript_387	0
unassigned_transcript_388	0
unassigned_transcript_389	0
unassigned_transcript_390	0
unassigned_transcript_391	5
unassigned_transcript_392	0
unassigned_transcript_393	195
unassigned_transcript_394	0
unassigned_transcript_395	0
unassigned_transcript_396	0
unassigned_transcript_397	0
unassigned_transcript_398	0
unassigned_transcript_399	0
unassigned_transcript_400	4
unassigned_transcript_401	0
unassigned_transcript_402	33
unassigned_transcript_403	0
unassigned_transcript_404	35
unassigned_transcript_405	6
unassigned_transcript_406	0
unassigned_transcript_407	2
unassigned_transcript_408	0
unassigned_transcript_409	0
unassigned_transcript_410	0
unassigned_transcript_411	0
unassigned_transcript_412	0
unassigned_transcript_413	0
unassigned_transcript_414	0
unassigned_transcript_415	0
unassigned_transcript_416	0
unassigned_transcript_417	1
unassigned_transcript_418	0
unassigned_transcript_419	0
unassigned_transcript_420	25
unassigned_transcript_421	0
unassigned_transcript_422	0
unassigned_transcript_423	0
unassigned_transcript_424	0
unassigned_transcript_425	937
unassigned_transcript_426	0
unassigned_transcript_427	0
unassigned_transcript_428	0
unassigned_transcript_429	0
unassigned_transcript_430	0
unassigned_transcript_431	0
unassigned_transcript_432	0
unassigned_transcript_433	0
unassigned_transcript_434	76
unassigned_transcript_435	0
unassigned_transcript_436	0
unassigned_transcript_437	8
unassigned_transcript_438	0
unassigned_transcript_439	0
unassigned_transcript_440	10
unassigned_transcript_441	0
unassigned_transcript_442	2
unassigned_transcript_443	0
unassigned_transcript_444	0
unassigned_transcript_445	0
unassigned_transcript_446	0
unassigned_transcript_447	0
unassigned_transcript_448	6
unassigned_transcript_449	0
unassigned_transcript_450	0
unassigned_transcript_451	0
unassigned_transcript_452	0
unassigned_transcript_453	0
unassigned_transcript_454	28
unassigned_transcript_455	0
unassigned_transcript_456	0
unassigned_transcript_457	6
unassigned_transcript_458	0
unassigned_transcript_459	17
unassigned_transcript_460	0
unassigned_transcript_461	0
unassigned_transcript_462	0
unassigned_transcript_463	6
unassigned_transcript_464	0
unassigned_transcript_465	0
unassigned_transcript_466	0
unassigned_transcript_467	0
unassigned_transcript_468	22
unassigned_transcript_469	0
unassigned_transcript_470	0
unassigned_transcript_471	0
unassigned_transcript_472	3
unassigned_transcript_473	18
unassigned_transcript_474	0
unassigned_transcript_475	7
unassigned_transcript_476	65
unassigned_transcript_477	5
unassigned_transcript_478	22
unassigned_transcript_479	0
unassigned_transcript_480	0
unassigned_transcript_481	0
unassigned_transcript_482	0
unassigned_transcript_483	0
unassigned_transcript_484	0
unassigned_transcript_485	0
unassigned_transcript_486	0
unassigned_transcript_487	0
unassigned_transcript_488	0
unassigned_transcript_489	15
unassigned_transcript_490	0
unassigned_transcript_491	0
unassigned_transcript_492	0
unassigned_transcript_493	0
unassigned_transcript_494	12
unassigned_transcript_495	0
unassigned_transcript_496	16
unassigned_transcript_497	0
unassigned_transcript_498	20
unassigned_transcript_499	6
unassigned_transcript_500	0
unassigned_transcript_501	0
unassigned_transcript_502	0
unassigned_transcript_503	0
unassigned_transcript_504	0
unassigned_transcript_505	0
unassigned_transcript_507	3
unassigned_transcript_509	0
unassigned_transcript_510	0
unassigned_transcript_512	0
unassigned_transcript_513	0
unassigned_transcript_514	0
unassigned_transcript_515	0
unassigned_transcript_516	0
unassigned_transcript_517	4
unassigned_transcript_518	0
unassigned_transcript_519	0
unassigned_transcript_520	0
unassigned_transcript_521	0
unassigned_transcript_522	0
unassigned_transcript_523	0
unassigned_transcript_524	0
unassigned_transcript_525	0
unassigned_transcript_526	0
unassigned_transcript_527	2
unassigned_transcript_528	74
unassigned_transcript_529	57
unassigned_transcript_530	0
unassigned_transcript_531	876
unassigned_transcript_532	59
unassigned_transcript_533	2
unassigned_transcript_534	10
unassigned_transcript_535	0
unassigned_transcript_536	0
unassigned_transcript_537	0
unassigned_transcript_538	0
unassigned_transcript_539	0
unassigned_transcript_540	14
unassigned_transcript_541	0
unassigned_transcript_542	0
unassigned_transcript_543	0
unassigned_transcript_544	0
unassigned_transcript_545	0
unassigned_transcript_546	0
unassigned_transcript_547	0
unassigned_transcript_548	0
unassigned_transcript_549	0
unassigned_transcript_550	4
unassigned_transcript_551	0
unassigned_transcript_552	0
unassigned_transcript_553	0
unassigned_transcript_554	14
unassigned_transcript_555	4
unassigned_transcript_556	0
unassigned_transcript_557	0
unassigned_transcript_558	0
unassigned_transcript_559	0
unassigned_transcript_560	223
unassigned_transcript_561	17
unassigned_transcript_562	0
unassigned_transcript_563	0
unassigned_transcript_564	4
unassigned_transcript_565	114
unassigned_transcript_566	0
unassigned_transcript_567	0
unassigned_transcript_568	0
unassigned_transcript_569	0
unassigned_transcript_570	37
unassigned_transcript_571	267
unassigned_transcript_572	0
unassigned_transcript_573	54
unassigned_transcript_574	8056
unassigned_transcript_575	0
unassigned_transcript_576	21440
unassigned_transcript_577	2
unassigned_transcript_578	0
unassigned_transcript_579	1
unassigned_transcript_580	41
unassigned_transcript_581	1078
unassigned_transcript_582	0
unassigned_transcript_583	294
unassigned_transcript_584	0
unassigned_transcript_585	0
unassigned_transcript_586	0
unassigned_transcript_587	0
unassigned_transcript_588	1
unassigned_transcript_589	6
unassigned_transcript_590	0
unassigned_transcript_591	0
unassigned_transcript_592	16
unassigned_transcript_593	0
unassigned_transcript_594	0
unassigned_transcript_595	6
unassigned_transcript_596	9
unassigned_transcript_597	0
unassigned_transcript_598	43
unassigned_transcript_599	26
unassigned_transcript_600	0
unassigned_transcript_601	0
unassigned_transcript_602	0
unassigned_transcript_603	224
unassigned_transcript_604	0
unassigned_transcript_605	53
unassigned_transcript_606	6
unassigned_transcript_607	3
unassigned_transcript_608	0
unassigned_transcript_609	0
unassigned_transcript_612	0
unassigned_transcript_613	0
unassigned_transcript_614	0
unassigned_transcript_615	0
unassigned_transcript_616	2
unassigned_transcript_617	21
unassigned_transcript_618	34
unassigned_transcript_619	9
unassigned_transcript_620	0
unassigned_transcript_621	0
unassigned_transcript_622	0
unassigned_transcript_623	43
unassigned_transcript_624	435
unassigned_transcript_625	0
unassigned_transcript_626	4
unassigned_transcript_627	14
unassigned_transcript_628	0
unassigned_transcript_629	0
unassigned_transcript_630	2
unassigned_transcript_631	0
unassigned_transcript_632	30
unassigned_transcript_633	168
unassigned_transcript_634	0
unassigned_transcript_635	0
unassigned_transcript_636	0
unassigned_transcript_637	3
unassigned_transcript_638	0
unassigned_transcript_639	7708
unassigned_transcript_640	95475
unassigned_transcript_641	7073
unassigned_transcript_642	154557
unassigned_transcript_643	8
unassigned_transcript_644	4
unassigned_transcript_649	0
unassigned_transcript_650	0
unassigned_transcript_651	0
unassigned_transcript_652	0
unassigned_transcript_653	0
unassigned_transcript_654	0
unassigned_transcript_656	0
unassigned_transcript_657	2
unassigned_transcript_659	11
unassigned_transcript_661	0
unassigned_transcript_662	0
unassigned_transcript_664	0
unassigned_transcript_665	0
unassigned_transcript_666	0
unassigned_transcript_667	0
unassigned_transcript_668	0
unassigned_transcript_669	0
unassigned_transcript_670	0
unassigned_transcript_671	0
unassigned_transcript_672	21
unassigned_transcript_673	0
unassigned_transcript_674	0
unassigned_transcript_675	0
unassigned_transcript_676	0
unassigned_transcript_677	0
unassigned_transcript_678	146
unassigned_transcript_679	0
unassigned_transcript_680	0
unassigned_transcript_681	2
unassigned_transcript_682	0
unassigned_transcript_683	0
unassigned_transcript_684	0
unassigned_transcript_685	0
unassigned_transcript_686	0
unassigned_transcript_687	0
unassigned_transcript_688	0
unassigned_transcript_689	0
unassigned_transcript_690	0
unassigned_transcript_691	0
unassigned_transcript_692	0
unassigned_transcript_693	1
unassigned_transcript_694	1
unassigned_transcript_695	0
unassigned_transcript_696	0
unassigned_transcript_697	0
unassigned_transcript_698	8
unassigned_transcript_699	12
unassigned_transcript_700	6
unassigned_transcript_701	49
unassigned_transcript_702	2
unassigned_transcript_703	2
unassigned_transcript_704	26
unassigned_transcript_705	0
unassigned_transcript_706	0
unassigned_transcript_707	0
unassigned_transcript_708	217
unassigned_transcript_709	3881
unassigned_transcript_710	29
unassigned_transcript_711	8
unassigned_transcript_712	2
unassigned_transcript_713	2
unassigned_transcript_714	2
unassigned_transcript_715	2
unassigned_transcript_716	9
unassigned_transcript_717	0
unassigned_transcript_718	0
unassigned_transcript_719	0
unassigned_transcript_720	36
unassigned_transcript_721	0
unassigned_transcript_722	0
unassigned_transcript_723	3
unassigned_transcript_724	0
unassigned_transcript_725	12
unassigned_transcript_726	2
unassigned_transcript_727	0
unassigned_transcript_728	0
unassigned_transcript_729	2
unassigned_transcript_730	0
unassigned_transcript_731	0
unassigned_transcript_732	0
unassigned_transcript_733	0
unassigned_transcript_734	0
unassigned_transcript_735	139
unassigned_transcript_736	0
unassigned_transcript_737	0
unassigned_transcript_738	23
unassigned_transcript_739	50
unassigned_transcript_740	19
unassigned_transcript_741	0
unassigned_transcript_742	0
unassigned_transcript_743	0
unassigned_transcript_744	1
unassigned_transcript_745	0
unassigned_transcript_746	0
unassigned_transcript_747	1
unassigned_transcript_748	0
unassigned_transcript_749	8
unassigned_transcript_750	0
unassigned_transcript_751	22
unassigned_transcript_752	24
unassigned_transcript_753	36
unassigned_transcript_754	0
unassigned_transcript_755	0
unassigned_transcript_756	0
unassigned_transcript_757	0
unassigned_transcript_758	0
unassigned_transcript_759	0
unassigned_transcript_760	0
unassigned_transcript_761	0
unassigned_transcript_768	0
unassigned_transcript_769	121
unassigned_transcript_770	2
unassigned_transcript_771	0
unassigned_transcript_772	0
unassigned_transcript_773	38
unassigned_transcript_774	47
unassigned_transcript_782	22
unassigned_transcript_783	44
unassigned_transcript_784	107
unassigned_transcript_785	0
unassigned_transcript_786	12
unassigned_transcript_787	365
unassigned_transcript_788	0
unassigned_transcript_789	4
unassigned_transcript_790	0
unassigned_transcript_792	0
unassigned_transcript_793	0
unassigned_transcript_794	3
unassigned_transcript_795	0
unassigned_transcript_796	0
unassigned_transcript_797	0
unassigned_transcript_798	0
unassigned_transcript_799	0
unassigned_transcript_800	0
unassigned_transcript_801	0
unassigned_transcript_802	0
unassigned_transcript_803	0
unassigned_transcript_804	0
unassigned_transcript_805	0
unassigned_transcript_806	0
unassigned_transcript_807	0
unassigned_transcript_809	0
unassigned_transcript_810	0
unassigned_transcript_811	0
unassigned_transcript_812	0
unassigned_transcript_813	0
unassigned_transcript_814	0
unassigned_transcript_815	2
unassigned_transcript_816	0
unassigned_transcript_817	11
unassigned_transcript_818	0
unassigned_transcript_819	0
unassigned_transcript_820	0
unassigned_transcript_821	0
unassigned_transcript_822	0
unassigned_transcript_823	0
unassigned_transcript_824	0
unassigned_transcript_825	0
unassigned_transcript_826	0
unassigned_transcript_827	0
unassigned_transcript_828	2
unassigned_transcript_829	0
unassigned_transcript_830	0
unassigned_transcript_831	0
unassigned_transcript_832	0
unassigned_transcript_833	0
unassigned_transcript_834	0
unassigned_transcript_835	0
unassigned_transcript_836	0
unassigned_transcript_837	0
unassigned_transcript_838	0
unassigned_transcript_839	2
unassigned_transcript_840	19
unassigned_transcript_841	72
unassigned_transcript_842	0
unassigned_transcript_843	4
unassigned_transcript_844	0
unassigned_transcript_845	0
unassigned_transcript_846	1
unassigned_transcript_847	10
unassigned_transcript_848	3
unassigned_transcript_849	12
unassigned_transcript_850	5
unassigned_transcript_851	0
unassigned_transcript_852	0
unassigned_transcript_853	0
unassigned_transcript_854	0
unassigned_transcript_855	0
unassigned_transcript_856	0
unassigned_transcript_857	0
unassigned_transcript_858	0
unassigned_transcript_859	4
unassigned_transcript_860	0
unassigned_transcript_861	0
unassigned_transcript_862	0
unassigned_transcript_863	0
unassigned_transcript_864	0
unassigned_transcript_865	6
unassigned_transcript_869	49
unassigned_transcript_870	0
unassigned_transcript_871	0
unassigned_transcript_872	0
unassigned_transcript_873	0
unassigned_transcript_874	13
unassigned_transcript_875	27
unassigned_transcript_876	1
unassigned_transcript_877	0
unassigned_transcript_878	3
unassigned_transcript_879	0
unassigned_transcript_880	0
unassigned_transcript_881	0
unassigned_transcript_882	0
unassigned_transcript_883	0
unassigned_transcript_884	2
unassigned_transcript_885	0
unassigned_transcript_886	0
unassigned_transcript_887	0
unassigned_transcript_888	239
unassigned_transcript_889	791
unassigned_transcript_890	264
unassigned_transcript_891	220
unassigned_transcript_892	0
unassigned_transcript_893	0
unassigned_transcript_894	0
unassigned_transcript_895	0
unassigned_transcript_896	0
unassigned_transcript_897	0
unassigned_transcript_898	7
unassigned_transcript_899	0
unassigned_transcript_900	0
unassigned_transcript_901	54
unassigned_transcript_902	0
unassigned_transcript_903	70
unassigned_transcript_904	0
unassigned_transcript_905	37
unassigned_transcript_906	0
unassigned_transcript_907	0
unassigned_transcript_908	0
unassigned_transcript_909	0
unassigned_transcript_910	0
unassigned_transcript_911	1
unassigned_transcript_914	0
unassigned_transcript_915	1
unassigned_transcript_916	0
unassigned_transcript_917	0
unassigned_transcript_918	0
unassigned_transcript_919	29
unassigned_transcript_920	15
unassigned_transcript_921	0
unassigned_transcript_922	0
unassigned_transcript_923	0
unassigned_transcript_924	0
unassigned_transcript_925	0
unassigned_transcript_926	6
unassigned_transcript_927	21
unassigned_transcript_928	0
unassigned_transcript_929	0
unassigned_transcript_930	0
unassigned_transcript_931	0
unassigned_transcript_932	0
unassigned_transcript_933	8
unassigned_transcript_934	1567
unassigned_transcript_935	150
unassigned_transcript_936	0
unassigned_transcript_937	0
unassigned_transcript_938	0
unassigned_transcript_939	0
unassigned_transcript_940	0
unassigned_transcript_941	0
unassigned_transcript_942	0
unassigned_transcript_943	0
unassigned_transcript_944	0
unassigned_transcript_945	0
unassigned_transcript_946	0
unassigned_transcript_947	2
unassigned_transcript_948	0
unassigned_transcript_949	0
unassigned_transcript_950	0
unassigned_transcript_951	0
unassigned_transcript_952	0
unassigned_transcript_953	0
unassigned_transcript_954	0
unassigned_transcript_955	0
unassigned_transcript_956	0
unassigned_transcript_957	0
unassigned_transcript_958	3
unassigned_transcript_959	3
unassigned_transcript_960	0
unassigned_transcript_961	6
unassigned_transcript_962	1
unassigned_transcript_963	6
unassigned_transcript_964	0
unassigned_transcript_965	0
unassigned_transcript_966	4
unassigned_transcript_967	26348
unassigned_transcript_968	12
unassigned_transcript_969	0
unassigned_transcript_970	0
unassigned_transcript_971	0
unassigned_transcript_972	0
unassigned_transcript_973	0
unassigned_transcript_974	0
unassigned_transcript_975	0
unassigned_transcript_976	0
unassigned_transcript_977	0
unassigned_transcript_978	31
unassigned_transcript_979	8
unassigned_transcript_980	0
unassigned_transcript_981	0
unassigned_transcript_982	0
unassigned_transcript_983	0
unassigned_transcript_987	0
unassigned_transcript_988	0
unassigned_transcript_989	7
unassigned_transcript_990	0
unassigned_transcript_991	0
unassigned_transcript_993	0
unassigned_transcript_994	6
unassigned_transcript_995	0
unassigned_transcript_996	0
unassigned_transcript_997	0
unassigned_transcript_998	0
unassigned_transcript_999	1
unassigned_transcript_1000	0
unassigned_transcript_1001	0
unassigned_transcript_1002	0
unassigned_transcript_1003	0
unassigned_transcript_1004	2
unassigned_transcript_1005	33
unassigned_transcript_1006	86
unassigned_transcript_1007	10
unassigned_transcript_1008	0
unassigned_transcript_1009	0
unassigned_transcript_1010	54
unassigned_transcript_1011	4
unassigned_transcript_1012	14
unassigned_transcript_1013	0
unassigned_transcript_1014	0
unassigned_transcript_1015	0
unassigned_transcript_1016	0
unassigned_transcript_1017	0
unassigned_transcript_1018	0
unassigned_transcript_1019	0
unassigned_transcript_1020	0
unassigned_transcript_1021	0
unassigned_transcript_1022	2
unassigned_transcript_1023	0
unassigned_transcript_1024	0
unassigned_transcript_1025	0
unassigned_transcript_1026	0
unassigned_transcript_1027	0
unassigned_transcript_1028	0
unassigned_transcript_1029	0
unassigned_transcript_1030	0
unassigned_transcript_1031	0
unassigned_transcript_1032	0
unassigned_transcript_1033	0
unassigned_transcript_1034	0
unassigned_transcript_1035	0
unassigned_transcript_1036	0
unassigned_transcript_1037	0
unassigned_transcript_1038	0
unassigned_transcript_1039	0
unassigned_transcript_1040	0
unassigned_transcript_1041	0
unassigned_transcript_1042	0
unassigned_transcript_1043	0
unassigned_transcript_1044	3
unassigned_transcript_1045	0
unassigned_transcript_1046	0
unassigned_transcript_1047	0
unassigned_transcript_1048	0
unassigned_transcript_1049	0
unassigned_transcript_1050	0
unassigned_transcript_1051	0
unassigned_transcript_1052	0
unassigned_transcript_1053	0
unassigned_transcript_1054	0
unassigned_transcript_1055	0
unassigned_transcript_1056	0
unassigned_transcript_1057	0
unassigned_transcript_1058	2
unassigned_transcript_1059	0
unassigned_transcript_1060	2
unassigned_transcript_1061	2
unassigned_transcript_1062	0
unassigned_transcript_1063	0
unassigned_transcript_1064	0
unassigned_transcript_1065	0
unassigned_transcript_1066	0
unassigned_transcript_1067	0
unassigned_transcript_1068	0
unassigned_transcript_1069	0
unassigned_transcript_1070	0
unassigned_transcript_1071	4
unassigned_transcript_1072	2
unassigned_transcript_1073	1
unassigned_transcript_1074	0
unassigned_transcript_1075	0
unassigned_transcript_1076	30
unassigned_transcript_1077	231
unassigned_transcript_1078	49
unassigned_transcript_1079	92
unassigned_transcript_1080	0
unassigned_transcript_1081	0
unassigned_transcript_1082	0
unassigned_transcript_1083	0
unassigned_transcript_1084	0
unassigned_transcript_1085	0
unassigned_transcript_1086	0
unassigned_transcript_1087	0
unassigned_transcript_1088	6
unassigned_transcript_1089	0
unassigned_transcript_1090	0
unassigned_transcript_1091	0
unassigned_transcript_1092	0
unassigned_transcript_1093	0
unassigned_transcript_1094	0
unassigned_transcript_1095	0
unassigned_transcript_1096	0
unassigned_transcript_1097	0
unassigned_transcript_1098	0
unassigned_transcript_1099	0
unassigned_transcript_1100	6
unassigned_transcript_1101	175
unassigned_transcript_1102	11957
unassigned_transcript_1103	0
unassigned_transcript_1104	12
unassigned_transcript_1105	0
unassigned_transcript_1106	0
