TranscriptID	Count
unassigned_transcript_498	0
unassigned_transcript_499	0
unassigned_transcript_500	0
unassigned_transcript_501	0
unassigned_transcript_502	0
unassigned_transcript_503	0
unassigned_transcript_504	0
unassigned_transcript_505	0
unassigned_transcript_507	2
unassigned_transcript_509	0
unassigned_transcript_510	0
unassigned_transcript_512	0
unassigned_transcript_513	0
unassigned_transcript_514	0
unassigned_transcript_515	2
unassigned_transcript_516	0
unassigned_transcript_517	0
unassigned_transcript_518	0
unassigned_transcript_519	0
unassigned_transcript_520	6
unassigned_transcript_521	0
unassigned_transcript_522	0
unassigned_transcript_523	0
unassigned_transcript_524	0
unassigned_transcript_525	0
unassigned_transcript_526	0
unassigned_transcript_527	131
unassigned_transcript_528	41
unassigned_transcript_529	68
unassigned_transcript_530	6
unassigned_transcript_531	522
unassigned_transcript_532	54
unassigned_transcript_533	14
unassigned_transcript_534	0
unassigned_transcript_535	2
unassigned_transcript_536	0
unassigned_transcript_537	0
unassigned_transcript_538	0
unassigned_transcript_539	0
unassigned_transcript_540	0
unassigned_transcript_541	0
unassigned_transcript_542	1
unassigned_transcript_543	1
unassigned_transcript_544	11
unassigned_transcript_545	0
unassigned_transcript_546	0
unassigned_transcript_547	0
unassigned_transcript_548	0
unassigned_transcript_549	0
unassigned_transcript_550	0
unassigned_transcript_551	0
unassigned_transcript_552	0
unassigned_transcript_553	0
unassigned_transcript_554	0
unassigned_transcript_555	140
unassigned_transcript_556	0
unassigned_transcript_557	0
unassigned_transcript_558	0
unassigned_transcript_559	0
unassigned_transcript_560	419
unassigned_transcript_561	4
unassigned_transcript_562	0
unassigned_transcript_563	0
unassigned_transcript_564	0
unassigned_transcript_565	64
unassigned_transcript_566	0
unassigned_transcript_567	0
unassigned_transcript_568	0
unassigned_transcript_569	0
unassigned_transcript_570	65
unassigned_transcript_571	588
unassigned_transcript_572	0
unassigned_transcript_573	16
unassigned_transcript_574	77
unassigned_transcript_575	0
unassigned_transcript_576	408
unassigned_transcript_577	2
unassigned_transcript_578	0
unassigned_transcript_579	6
unassigned_transcript_580	111
unassigned_transcript_581	12
unassigned_transcript_582	0
unassigned_transcript_583	139
unassigned_transcript_584	0
unassigned_transcript_585	0
unassigned_transcript_586	0
unassigned_transcript_587	0
unassigned_transcript_588	0
unassigned_transcript_589	0
unassigned_transcript_590	0
unassigned_transcript_591	0
unassigned_transcript_592	2
unassigned_transcript_593	0
unassigned_transcript_594	0
unassigned_transcript_595	2
unassigned_transcript_596	12
unassigned_transcript_597	0
unassigned_transcript_598	0
unassigned_transcript_599	0
unassigned_transcript_600	0
unassigned_transcript_601	0
unassigned_transcript_602	0
unassigned_transcript_603	75
unassigned_transcript_604	4
unassigned_transcript_605	29
unassigned_transcript_606	0
unassigned_transcript_607	0
unassigned_transcript_608	0
unassigned_transcript_609	0
unassigned_transcript_612	0
unassigned_transcript_613	0
unassigned_transcript_614	0
unassigned_transcript_615	0
unassigned_transcript_616	0
unassigned_transcript_617	63
unassigned_transcript_618	97
unassigned_transcript_619	41
unassigned_transcript_620	0
unassigned_transcript_621	0
unassigned_transcript_622	0
unassigned_transcript_623	122
unassigned_transcript_624	991
unassigned_transcript_625	0
unassigned_transcript_626	0
unassigned_transcript_627	4
unassigned_transcript_628	37
unassigned_transcript_629	45
unassigned_transcript_630	0
unassigned_transcript_631	2
unassigned_transcript_632	130
unassigned_transcript_633	7
unassigned_transcript_634	2
unassigned_transcript_635	0
unassigned_transcript_636	0
unassigned_transcript_637	5
unassigned_transcript_638	0
unassigned_transcript_639	83
unassigned_transcript_640	723
unassigned_transcript_641	18
unassigned_transcript_642	1124
unassigned_transcript_643	1979
unassigned_transcript_644	267
unassigned_transcript_649	3
unassigned_transcript_650	0
unassigned_transcript_651	0
unassigned_transcript_652	0
unassigned_transcript_653	0
unassigned_transcript_654	0
unassigned_transcript_656	0
unassigned_transcript_657	4
unassigned_transcript_659	23
unassigned_transcript_661	0
unassigned_transcript_662	0
unassigned_transcript_664	0
unassigned_transcript_665	0
unassigned_transcript_666	0
unassigned_transcript_667	2
unassigned_transcript_668	0
unassigned_transcript_669	2
unassigned_transcript_670	0
unassigned_transcript_671	0
unassigned_transcript_672	0
unassigned_transcript_673	0
unassigned_transcript_674	0
unassigned_transcript_675	0
unassigned_transcript_676	0
unassigned_transcript_677	0
unassigned_transcript_678	341
unassigned_transcript_679	0
unassigned_transcript_680	0
unassigned_transcript_681	0
unassigned_transcript_682	0
unassigned_transcript_683	0
unassigned_transcript_684	0
unassigned_transcript_685	0
unassigned_transcript_686	0
unassigned_transcript_687	0
unassigned_transcript_688	0
unassigned_transcript_689	0
unassigned_transcript_690	0
unassigned_transcript_691	0
unassigned_transcript_692	0
unassigned_transcript_693	0
unassigned_transcript_694	0
unassigned_transcript_695	2
unassigned_transcript_696	0
unassigned_transcript_697	0
unassigned_transcript_698	4
unassigned_transcript_699	2
unassigned_transcript_700	0
unassigned_transcript_701	27
unassigned_transcript_702	0
unassigned_transcript_703	2
unassigned_transcript_704	0
unassigned_transcript_705	0
unassigned_transcript_706	0
unassigned_transcript_707	0
unassigned_transcript_708	2
unassigned_transcript_709	20
unassigned_transcript_710	15
unassigned_transcript_711	39
unassigned_transcript_712	1
unassigned_transcript_713	7
unassigned_transcript_714	20
unassigned_transcript_715	6
unassigned_transcript_716	2
unassigned_transcript_717	0
unassigned_transcript_718	0
unassigned_transcript_719	0
unassigned_transcript_720	159
unassigned_transcript_721	0
unassigned_transcript_722	0
unassigned_transcript_723	6
unassigned_transcript_724	0
unassigned_transcript_725	4
unassigned_transcript_726	2
unassigned_transcript_727	0
unassigned_transcript_728	2
unassigned_transcript_729	0
unassigned_transcript_730	0
unassigned_transcript_731	0
unassigned_transcript_732	0
unassigned_transcript_733	0
unassigned_transcript_734	0
unassigned_transcript_735	640
unassigned_transcript_736	0
unassigned_transcript_737	0
unassigned_transcript_738	84
unassigned_transcript_739	2
unassigned_transcript_740	0
unassigned_transcript_741	6
unassigned_transcript_742	0
unassigned_transcript_743	0
unassigned_transcript_744	0
unassigned_transcript_745	0
unassigned_transcript_746	0
unassigned_transcript_747	0
unassigned_transcript_748	0
unassigned_transcript_749	0
unassigned_transcript_750	0
unassigned_transcript_751	12
unassigned_transcript_752	0
unassigned_transcript_753	43
unassigned_transcript_754	0
unassigned_transcript_755	0
unassigned_transcript_756	0
unassigned_transcript_757	0
unassigned_transcript_758	0
unassigned_transcript_759	0
unassigned_transcript_760	0
unassigned_transcript_761	0
unassigned_transcript_768	0
unassigned_transcript_769	65
unassigned_transcript_770	2
unassigned_transcript_771	0
unassigned_transcript_772	0
unassigned_transcript_773	112
unassigned_transcript_774	150
unassigned_transcript_782	15
unassigned_transcript_783	76
unassigned_transcript_784	266
unassigned_transcript_785	0
unassigned_transcript_786	186
unassigned_transcript_787	2471
unassigned_transcript_788	2
unassigned_transcript_789	0
unassigned_transcript_790	0
unassigned_transcript_792	0
unassigned_transcript_793	0
unassigned_transcript_794	0
unassigned_transcript_795	0
unassigned_transcript_796	0
unassigned_transcript_797	0
unassigned_transcript_798	0
unassigned_transcript_799	0
unassigned_transcript_800	0
unassigned_transcript_801	0
unassigned_transcript_802	0
unassigned_transcript_803	0
unassigned_transcript_804	0
unassigned_transcript_805	0
unassigned_transcript_806	0
unassigned_transcript_807	0
unassigned_transcript_809	0
unassigned_transcript_810	0
unassigned_transcript_811	0
unassigned_transcript_812	4
unassigned_transcript_813	3
unassigned_transcript_814	0
unassigned_transcript_815	0
unassigned_transcript_816	0
unassigned_transcript_817	12
unassigned_transcript_818	0
unassigned_transcript_819	0
unassigned_transcript_820	0
unassigned_transcript_821	0
unassigned_transcript_822	0
unassigned_transcript_823	0
unassigned_transcript_824	0
unassigned_transcript_825	0
unassigned_transcript_826	12
unassigned_transcript_827	1
unassigned_transcript_828	0
unassigned_transcript_829	2
unassigned_transcript_830	0
unassigned_transcript_831	0
unassigned_transcript_832	0
unassigned_transcript_833	0
unassigned_transcript_834	0
unassigned_transcript_835	0
unassigned_transcript_836	0
unassigned_transcript_837	0
unassigned_transcript_838	2
unassigned_transcript_839	0
unassigned_transcript_840	0
unassigned_transcript_841	172
unassigned_transcript_842	0
unassigned_transcript_843	0
unassigned_transcript_844	0
unassigned_transcript_845	0
unassigned_transcript_846	0
unassigned_transcript_847	4
unassigned_transcript_848	0
unassigned_transcript_849	12
unassigned_transcript_850	3
unassigned_transcript_851	0
unassigned_transcript_852	0
unassigned_transcript_853	0
unassigned_transcript_854	0
unassigned_transcript_855	0
unassigned_transcript_856	0
unassigned_transcript_857	0
unassigned_transcript_858	7906
unassigned_transcript_859	0
unassigned_transcript_860	0
unassigned_transcript_861	0
unassigned_transcript_862	0
unassigned_transcript_863	0
unassigned_transcript_864	0
unassigned_transcript_865	4
unassigned_transcript_869	80
unassigned_transcript_870	0
unassigned_transcript_871	2
unassigned_transcript_872	0
unassigned_transcript_873	0
unassigned_transcript_874	0
unassigned_transcript_875	2
unassigned_transcript_876	0
unassigned_transcript_877	6
unassigned_transcript_878	0
unassigned_transcript_879	0
unassigned_transcript_880	0
unassigned_transcript_881	0
unassigned_transcript_882	0
unassigned_transcript_883	0
unassigned_transcript_884	0
unassigned_transcript_885	0
unassigned_transcript_886	0
unassigned_transcript_887	0
unassigned_transcript_888	444
unassigned_transcript_889	501
unassigned_transcript_890	0
unassigned_transcript_891	4
unassigned_transcript_892	21
unassigned_transcript_893	0
unassigned_transcript_894	0
unassigned_transcript_895	0
unassigned_transcript_896	0
unassigned_transcript_897	0
unassigned_transcript_898	0
unassigned_transcript_899	0
unassigned_transcript_900	0
unassigned_transcript_901	0
unassigned_transcript_902	0
unassigned_transcript_903	165
unassigned_transcript_904	2
unassigned_transcript_905	4
unassigned_transcript_906	0
unassigned_transcript_907	0
unassigned_transcript_908	0
unassigned_transcript_909	0
unassigned_transcript_910	0
unassigned_transcript_911	0
unassigned_transcript_914	0
unassigned_transcript_915	0
unassigned_transcript_916	0
unassigned_transcript_917	0
unassigned_transcript_918	0
unassigned_transcript_919	31
unassigned_transcript_920	2
unassigned_transcript_921	0
unassigned_transcript_922	0
unassigned_transcript_923	0
unassigned_transcript_924	0
unassigned_transcript_925	0
unassigned_transcript_926	7
unassigned_transcript_927	34
unassigned_transcript_928	0
unassigned_transcript_929	0
unassigned_transcript_930	0
unassigned_transcript_931	0
unassigned_transcript_932	0
unassigned_transcript_933	2
unassigned_transcript_934	89
unassigned_transcript_935	0
unassigned_transcript_936	0
unassigned_transcript_937	0
unassigned_transcript_938	0
unassigned_transcript_939	0
unassigned_transcript_940	0
unassigned_transcript_941	0
unassigned_transcript_942	0
unassigned_transcript_943	0
unassigned_transcript_944	0
unassigned_transcript_945	0
unassigned_transcript_946	0
unassigned_transcript_947	0
unassigned_transcript_948	0
unassigned_transcript_949	0
unassigned_transcript_950	0
unassigned_transcript_951	0
unassigned_transcript_952	0
unassigned_transcript_953	64
unassigned_transcript_954	0
unassigned_transcript_955	0
unassigned_transcript_956	0
unassigned_transcript_957	0
unassigned_transcript_958	0
unassigned_transcript_959	0
unassigned_transcript_960	0
unassigned_transcript_961	0
unassigned_transcript_962	0
unassigned_transcript_963	0
unassigned_transcript_964	0
unassigned_transcript_965	0
unassigned_transcript_966	4
unassigned_transcript_967	144081
unassigned_transcript_968	96
unassigned_transcript_969	0
unassigned_transcript_970	0
unassigned_transcript_971	0
unassigned_transcript_972	0
unassigned_transcript_973	0
unassigned_transcript_974	0
unassigned_transcript_975	0
unassigned_transcript_976	0
unassigned_transcript_977	0
unassigned_transcript_978	6
unassigned_transcript_979	0
unassigned_transcript_980	0
unassigned_transcript_981	0
unassigned_transcript_982	0
unassigned_transcript_983	0
unassigned_transcript_987	0
unassigned_transcript_988	0
unassigned_transcript_989	11
unassigned_transcript_990	0
unassigned_transcript_991	0
unassigned_transcript_993	0
unassigned_transcript_994	2
unassigned_transcript_995	0
unassigned_transcript_996	0
unassigned_transcript_997	0
unassigned_transcript_998	0
unassigned_transcript_999	0
unassigned_transcript_1000	0
unassigned_transcript_1001	0
unassigned_transcript_1002	0
unassigned_transcript_1003	0
unassigned_transcript_1004	0
unassigned_transcript_1005	4
unassigned_transcript_1006	19
unassigned_transcript_1007	0
unassigned_transcript_1008	2
unassigned_transcript_1009	0
unassigned_transcript_1010	40
unassigned_transcript_1011	0
unassigned_transcript_1012	2
unassigned_transcript_1013	0
unassigned_transcript_1014	0
unassigned_transcript_1015	0
unassigned_transcript_1016	0
unassigned_transcript_1017	0
unassigned_transcript_1018	0
unassigned_transcript_1019	0
unassigned_transcript_1020	0
unassigned_transcript_1021	0
unassigned_transcript_1022	0
unassigned_transcript_1023	0
unassigned_transcript_1024	0
unassigned_transcript_1025	1
unassigned_transcript_1026	0
unassigned_transcript_1027	2
unassigned_transcript_1028	0
unassigned_transcript_1029	0
unassigned_transcript_1030	0
unassigned_transcript_1031	21
unassigned_transcript_1032	0
unassigned_transcript_1033	0
unassigned_transcript_1034	0
unassigned_transcript_1035	0
unassigned_transcript_1036	0
unassigned_transcript_1037	0
unassigned_transcript_1038	0
unassigned_transcript_1039	0
unassigned_transcript_1040	0
unassigned_transcript_1041	0
unassigned_transcript_1042	0
unassigned_transcript_1043	0
unassigned_transcript_1044	0
unassigned_transcript_1045	0
unassigned_transcript_1046	0
unassigned_transcript_1047	0
unassigned_transcript_1048	0
unassigned_transcript_1049	0
unassigned_transcript_1050	0
unassigned_transcript_1051	0
unassigned_transcript_1052	0
unassigned_transcript_1053	0
unassigned_transcript_1054	0
unassigned_transcript_1055	0
unassigned_transcript_1056	0
unassigned_transcript_1057	0
unassigned_transcript_1058	15
unassigned_transcript_1059	0
unassigned_transcript_1060	5
unassigned_transcript_1061	0
unassigned_transcript_1062	0
unassigned_transcript_1063	0
unassigned_transcript_1064	0
unassigned_transcript_1065	0
unassigned_transcript_1066	0
unassigned_transcript_1067	0
unassigned_transcript_1068	0
unassigned_transcript_1069	0
unassigned_transcript_1070	0
unassigned_transcript_1071	0
unassigned_transcript_1072	0
unassigned_transcript_1073	0
unassigned_transcript_1074	43
unassigned_transcript_1075	102
unassigned_transcript_1076	30
unassigned_transcript_1077	217
unassigned_transcript_1078	154
unassigned_transcript_1079	421
unassigned_transcript_1080	0
unassigned_transcript_1081	0
unassigned_transcript_1082	0
unassigned_transcript_1083	0
unassigned_transcript_1084	0
unassigned_transcript_1085	0
unassigned_transcript_1086	0
unassigned_transcript_1087	2
unassigned_transcript_1088	0
unassigned_transcript_1089	0
unassigned_transcript_1090	408
unassigned_transcript_1091	0
unassigned_transcript_1092	0
unassigned_transcript_1093	0
unassigned_transcript_1094	0
unassigned_transcript_1095	0
unassigned_transcript_1096	0
unassigned_transcript_1097	0
unassigned_transcript_1098	0
unassigned_transcript_1099	2
unassigned_transcript_1100	4
unassigned_transcript_1101	7752
unassigned_transcript_1102	381
unassigned_transcript_1103	0
unassigned_transcript_1104	0
unassigned_transcript_1105	0
unassigned_transcript_1106	0
unassigned_transcript_1107	0
